,Owner_Type,Age,Brand_Audi,Brand_BMW,Brand_Bentley,Brand_Chevrolet,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_ISUZU,Brand_Jaguar,Brand_Jeep,Brand_Lamborghini,Brand_Land,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Model_Type_Hatchback,Model_Type_SUV/MUV/MPV,Model_Type_Sedan,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,LOG_Kilometers_Driven,LOG_Mileage_Converted,LOG_Engine,LOG_Power,LOG_Seats,LOG_Price
4943,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.714395546283317,2.5494451709255714,7.584773077612199,5.121580188047982,1.6094379124341003,3.2188758248682006
4944,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.305999691678853,2.580216829592325,7.598399329323964,5.135798437050262,1.6094379124341003,2.0731719286662407
4945,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,10.46310334047155,3.2068032436339315,6.679599185844383,3.856510295497887,1.6094379124341003,0.9745596399981308
4946,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11.087497416716467,3.040705639196722,6.905753276311464,4.206184043977636,1.6094379124341003,1.0331844833456545
4947,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.289781913656018,2.7498317351171653,7.494430215031565,5.1216995126707605,1.6094379124341003,2.8622008809294686
4948,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11.018629143155449,2.7788192719904172,7.087573705557973,4.442651256490317,1.6094379124341003,1.1939224684724346
4949,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.36775601712027,3.1135153092103742,6.905753276311464,4.205289456173828,1.6094379124341003,1.6752256529721035
4950,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10.621327345686446,3.051166980442092,7.311886164077165,4.639764830752591,1.6094379124341003,2.1400661634962708
4951,2,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11.32183759609615,2.772588722239781,7.088408778675395,4.499809670330265,1.6094379124341003,0.9895411936137477
4952,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.858998997563564,2.772588722239781,7.68662133494462,4.941642422609304,1.9459101490553132,2.4423470353692043
4953,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10.826118144956462,2.917770732084279,7.087573705557973,4.4520190064939165,1.6094379124341003,1.4011829736136412
4954,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.819778284410283,2.884800712846709,7.669961995473577,5.304050898395797,1.6094379124341003,3.8918202981106265
4955,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.184421397998193,3.0204248861443626,7.37650812632622,4.639571612705423,1.6094379124341003,1.5260563034950492
4956,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.063132223012522,3.1780538303479458,7.02108396428914,4.248495242049359,1.6094379124341003,1.3762440252663892
4957,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.244698543504514,2.9231615807191558,7.087573705557973,4.405010471064257,1.6094379124341003,1.7227665977411035
4958,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.714417768752456,3.133317936506554,7.129297548929373,4.30406509320417,1.6094379124341003,1.3217558399823195
4959,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,10.927681564500782,3.11529150861163,7.241366283322318,4.485598050847247,1.6094379124341003,1.7047480922384253
4960,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.03488966402723,3.0204248861443626,7.37650812632622,4.639571612705423,1.6094379124341003,1.0986122886681098
4961,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.778956289890028,2.772588722239781,7.221105098182496,4.499809670330265,1.6094379124341003,1.0986122886681098
4962,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,11.410294553883269,2.7788192719904172,7.168579897264035,4.4796069630127455,1.6094379124341003,1.0818051703517284
4963,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.296012463406655,3.2188758248682006,7.241366283322318,4.23410650459726,1.6094379124341003,0.8960880245566357
4964,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.686878772093667,2.6973262377392344,7.669961995473577,5.135798437050262,1.6094379124341003,2.63834278867739
4965,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.259096928959389,2.448415541205585,8.00202481821611,5.540439676460028,1.6094379124341003,4.1067670822206574
4966,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10.621327345686446,2.8213788864092133,7.311218384419629,4.7561730595246186,1.6094379124341003,1.5040773967762742
4967,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.968198289528557,2.917770732084279,7.087573705557973,4.382026634673881,1.6094379124341003,0.9162907318741551
4968,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.502875129116727,2.5649493574615367,8.000349495324684,5.126935749792416,1.9459101490553132,3.0204248861443626
4969,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,10.348173373797573,2.9391619220655967,7.087573705557973,4.406719247264253,1.6094379124341003,1.3609765531356006
4970,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.350406535472453,2.70805020110221,7.547501682814967,4.653960350157523,1.6094379124341003,1.252762968495368
4971,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.017382464735395,2.749192144433385,7.312553498102598,4.704110133842995,1.6094379124341003,2.1162555148025524
4972,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10.714417768752456,3.0492730404820207,6.70196036600254,4.01096295328305,1.6094379124341003,0.9162907318741551
4973,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.691944912900398,2.952302715626655,7.088408778675395,4.3299435548036564,1.6094379124341003,0.9745596399981308
4974,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.326596095816887,2.9444389791664403,7.089243155027514,4.485259889315534,1.6094379124341003,2.004179057179289
4975,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.745033186257967,2.8015405441895487,7.088408778675395,4.30406509320417,1.6094379124341003,1.5325568680981427
4976,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10.645424897265505,2.9806186357439426,6.679599185844383,3.835141961092188,1.6094379124341003,0.08617769624105241
4977,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.112447898373103,3.1054831375131102,7.366445148327599,4.838818369947386,1.6094379124341003,1.33500106673234
4978,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.968198289528557,2.302585092994046,7.672292455628756,5.135798437050262,1.6094379124341003,2.7568403652716422
4979,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10.203592144986466,2.866192902199006,7.084226422097916,4.485259889315534,1.6094379124341003,1.6620303625532709
4980,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.585725442588037,2.91235066461494,7.088408778675395,4.463606621666305,1.6094379124341003,1.0116009116784799
4981,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.61447125707121,3.3068867021909143,7.311886164077165,4.591071261608589,1.6094379124341003,2.0014800002101243
4982,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.825039406206987,3.1809662517949806,6.905753276311464,4.206184043977636,1.6094379124341003,1.3609765531356006
4983,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11.407564949312402,2.8507065015037334,6.900730664045173,4.0943445622221,1.6094379124341003,-0.35667494393873245
4984,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11.680226442229833,3.11529150861163,7.241366283322318,4.485598050847247,1.6094379124341003,1.7749523509116738
4985,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.055893340805628,3.122364924487357,7.37650812632622,4.770684624465665,1.6094379124341003,2.259677591982769
4986,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.645424897265505,2.6539459421090092,7.669961995473577,5.313205979041787,1.6094379124341003,3.2168738221975275
4987,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.152220874849334,2.617395832834079,7.243512974665482,4.593300013417604,1.9459101490553132,1.4562867329399256
4988,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.121540761070069,2.6539459421090092,7.669961995473577,5.313205979041787,1.6094379124341003,2.4423470353692043
4989,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.404262840448617,2.772588722239781,7.68662133494462,4.941642422609304,1.9459101490553132,2.2669579153508947
4990,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9.903487552536127,3.013572191682322,7.087573705557973,4.368181227851829,1.6094379124341003,1.3217558399823195
4991,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,11.870599909242044,2.653241964607215,7.201170883281678,4.417635062141249,1.6094379124341003,0.09531017980432493
4992,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.680285656624022,2.4907230351094403,7.995306620290822,5.486455308663431,1.9459101490553132,3.447126313550555
4993,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11.502875129116727,2.489064659936664,7.68662133494462,4.787491742782046,2.0794415416798357,1.791759469228055
4994,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10.030120203469494,2.928523523860541,7.089243155027514,4.485259889315534,1.6094379124341003,1.713797927758343
4995,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,10.239959789157341,2.6390573296152584,7.68662133494462,4.9279780604152466,1.9459101490553132,2.3896797998449792
4996,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.03488966402723,2.714694743820879,7.68662133494462,4.941642422609304,1.9459101490553132,1.9810014688665833
4997,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.580799043615928,3.094219220268645,7.089243155027514,4.302712827954156,1.6094379124341003,1.3609765531356006
4998,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.171589419182814,2.9601050959108397,7.129297548929373,4.302712827954156,1.6094379124341003,1.3737155789130306
4999,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.002099841204238,2.7555697170701863,7.584773077612199,5.160950054755124,1.6094379124341003,3.091042453358316
5000,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9.985113621416073,3.139832617527748,6.905753276311464,4.205289456173828,1.6094379124341003,1.2178757094949273
5001,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.933106969717286,2.8213788864092133,7.311218384419629,4.7561730595246186,1.6094379124341003,1.2383742310432684
5002,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,10.387455722132236,2.9231615807191558,7.087573705557973,4.4046439245392905,1.6094379124341003,1.749199854809259
5003,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9.433483923290392,3.2256528091472245,6.683360945766275,3.975936331171799,1.6094379124341003,1.0116009116784799
5004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9.927350552800656,2.884800712846709,7.669961995473577,4.912654885736052,1.6094379124341003,3.4111477125153233
5005,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10.732039370102276,3.122364924487357,7.311886164077165,4.498030310430188,1.6094379124341003,2.0149030205422647
5006,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10.475624621025222,2.9231615807191558,7.087573705557973,4.4046439245392905,1.6094379124341003,1.927164106234258
5007,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.366719806376077,2.5641798306825083,7.821643126239982,4.611152257665639,1.9459101490553132,2.7212954278522306
5008,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.918390573078392,3.074543453978281,7.2868764117507,4.440295542797857,1.6094379124341003,1.252762968495368
5009,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.396391648714276,3.2268439945173775,7.129297548929373,4.30406509320417,1.6094379124341003,1.766441661243765
5010,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11.132762539724283,2.9444389791664403,6.905753276311464,4.191168746857641,1.6094379124341003,0.9162907318741551
5011,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10.858998997563564,2.9231615807191558,7.087573705557973,4.4520190064939165,1.6094379124341003,1.3737155789130306
5012,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.571316925111784,2.884800712846709,7.669961995473577,4.912654885736052,1.6094379124341003,3.295836866004329
5013,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,11.127262984158243,2.7738379416402132,7.224753405767971,4.540098189244376,1.9459101490553132,1.9095425048844386
5014,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11.170435156023453,2.9391619220655967,6.905753276311464,4.206184043977636,1.6094379124341003,0.4054651081081644
5015,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.184463063796828,3.094219220268645,7.089243155027514,4.302712827954156,1.6094379124341003,1.3609765531356006
5016,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.817980745479355,3.122364924487357,7.311886164077165,4.498030310430188,1.6094379124341003,1.8794650496471605
5017,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.095134707171427,3.2228678461377385,7.311886164077165,4.591071261608589,1.6094379124341003,2.244955980157409
5018,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10.895256745586188,2.658859956911438,7.494430215031565,4.927471052835487,1.6094379124341003,2.3767644911682972
5019,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.968198289528557,2.714694743820879,7.68662133494462,4.941642422609304,1.9459101490553132,2.0149030205422647
5020,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8.294049640102028,3.2068032436339315,6.679599185844383,3.856510295497887,1.6094379124341003,1.0986122886681098
5021,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.968198289528557,2.922623801733353,8.0040315078527,5.579729825986222,1.6094379124341003,2.463853240590168
5022,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.303336921858657,3.0492730404820207,6.70196036600254,4.01096295328305,1.6094379124341003,1.1908875647772805
5023,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.17262992884516,3.2805352052549286,7.129297548929373,4.30406509320417,1.6094379124341003,1.8718021769015913
5024,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.077315532943354,3.122805356117467,6.905753276311464,4.066116540765546,1.6094379124341003,1.33500106673234
5025,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.896739325546411,2.806386101823072,7.584773077612199,4.993895970091958,1.6094379124341003,2.8903717578961645
5026,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.225243392518447,2.617395832834079,7.494430215031565,5.061011501421323,1.6094379124341003,1.599387576580599
5027,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.576636086589383,2.866192902199006,7.084226422097916,4.485259889315534,1.6094379124341003,1.5085119938441398
5028,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.621327345686446,2.833213344056216,7.67275789664251,4.934977403490519,1.9459101490553132,2.0794415416798357
5029,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10.561577341280671,2.856470206220483,7.311218384419629,4.76473475565943,1.6094379124341003,1.8341801851120072
5030,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,9.798127036878302,2.830267833826459,7.311886164077165,4.581901559048737,1.6094379124341003,2.0149030205422647
5031,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.714417768752456,2.667228206581955,7.37650812632622,4.640537329825382,1.6094379124341003,1.208960345836975
5032,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.792530409917147,2.756205242989257,7.372118028337787,4.798266815950004,1.6094379124341003,1.7047480922384253
5033,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.27720313144916,3.091042453358316,7.366445148327599,4.837867950107113,1.6094379124341003,1.6582280766035324
